Timestamp,Temperature (°C),Humidity (%),Wind Speed (m/s),Weather Code,"""Weather Description_Mainly clear, partly cloudy, and overcast""","""Weather Description_Rain showers: Slight, moderate, and violent""",Weather Description_Thunderstorm with slight and heavy hail,Weather Description_Thunderstorm: Slight or moderate,CO
2024-12-01 15:06:20,29.06217602,75.37966391,4.914753631,3,0,0,0,0,
2024-12-01 15:12:14,29.06103674,75.38507548,4.912788379,3,0,0,0,0,
2024-12-01 15:18:00,29.05989747,75.39048704,4.910823127,3,0,0,0,0,
2024-12-01 15:24:11,29.05875819,75.3958986,4.908857875,3,0,0,0,0,
2024-12-01 15:30:57,29.05761891,75.40131017,4.906892623,3,0,0,0,0,
2024-12-01 15:36:06,29.05647964,75.40672173,4.904927371,3,0,0,0,0,
2024-12-01 15:42:14,29.05534036,75.4121333,4.902962119,3,0,0,0,0,
2024-12-01 15:48:20,29.05420108,75.41754486,4.900996867,3,0,0,0,0,
2024-12-01 15:54:18,29.05306181,75.42295642,4.899031615,3,0,0,0,0,
2024-12-01 16:00:59,29.05192253,75.42836799,4.897066363,3,0,0,0,0,
2024-12-01 16:06:28,29.05078325,75.43377955,4.895101111,3,0,0,0,0,
2024-12-01 16:12:24,29.04964398,75.43919111,4.893135859,3,0,0,0,0,
2024-12-01 16:18:32,29.0485047,75.44460268,4.891170607,3,0,0,0,0,
2024-12-01 16:24:48,29.04736542,75.45001424,4.889205355,3,0,0,0,0,
2024-12-01 16:30:31,29.04622615,75.4554258,4.887240103,3,0,0,0,0,
2024-12-01 16:36:48,29.04508687,75.46083737,4.88527485,3,0,0,0,0,
2024-12-01 16:42:34,29.04394759,75.46624893,4.883309598,3,0,0,0,0,
2024-12-01 16:48:43,29.04280832,75.4716605,4.881344346,3,0,0,0,0,
2024-12-01 16:54:37,29.04166904,75.47707206,4.879379094,3,0,0,0,0,
2024-12-02 08:00:25,29.04052976,75.48248362,4.877413842,3,0,0,0,0,
2024-12-02 08:06:10,29.03939049,75.48789519,4.87544859,3,0,0,0,0,
2024-12-02 08:12:34,29.03825121,75.49330675,4.873483338,3,0,0,0,0,
2024-12-02 08:18:07,29.03711193,75.49871831,4.871518086,3,0,0,0,0,
2024-12-02 08:24:45,29.03597266,75.50412988,4.869552834,3,0,0,0,0,
2024-12-02 08:30:13,29.03483338,75.50954144,4.867587582,3,0,0,0,0,
2024-12-02 08:36:09,29.0336941,75.514953,4.86562233,3,0,0,0,0,
2024-12-02 08:42:01,29.03255483,75.52036457,4.863657078,3,0,0,0,0,
2024-12-02 08:48:45,29.03141555,75.52577613,4.861691826,3,0,0,0,0,
2024-12-02 08:54:08,29.03027627,75.5311877,4.859726574,3,0,0,0,0,
2024-12-02 09:00:02,29.029137,75.53659926,4.857761322,3,0,0,0,0,
2024-12-02 09:06:20,29.02799772,75.54201082,4.855796069,3,0,0,0,0,
2024-12-02 09:12:25,29.02685844,75.54742239,4.853830817,3,0,0,0,0,
2024-12-02 09:18:07,29.02571917,75.55283395,4.851865565,3,0,0,0,0,
2024-12-02 09:24:47,29.02457989,75.55824551,4.849900313,3,0,0,0,0,
2024-12-02 09:30:01,29.02344062,75.56365708,4.847935061,3,0,0,0,0,
2024-12-02 09:36:05,29.02230134,75.56906864,4.845969809,3,0,0,0,0,
2024-12-02 09:42:27,29.02116206,75.57448021,4.844004557,3,0,0,0,0,
2024-12-02 09:48:52,29.02002279,75.57989177,4.842039305,3,0,0,0,0,
2024-12-02 09:54:28,29.01888351,75.58530333,4.840074053,3,0,0,0,0,
2024-12-02 10:00:25,29.01774423,75.5907149,4.838108801,3,0,0,0,0,
2024-12-02 10:06:24,29.01660496,75.59612646,4.836143549,3,0,0,0,0,
2024-12-02 10:12:11,29.01546568,75.60153802,4.834178297,3,0,0,0,0,
2024-12-02 10:18:04,29.0143264,75.60694959,4.832213045,3,0,0,0,0,
2024-12-02 10:24:33,29.01318713,75.61236115,4.830247793,3,0,0,0,0,
2024-12-02 10:30:47,29.01204785,75.61777271,4.828282541,3,0,0,0,0,
2024-12-02 10:36:36,29.01090857,75.62318428,4.826317289,3,0,0,0,0,
2024-12-02 10:42:14,29.0097693,75.62859584,4.824352036,3,0,0,0,0,
2024-12-02 10:48:43,29.00863002,75.63400741,4.822386784,3,0,0,0,0,
2024-12-02 10:54:35,29.00749074,75.63941897,4.820421532,3,0,0,0,0,
2024-12-02 11:00:14,29.00635147,75.64483053,4.81845628,3,0,0,0,0,
2024-12-02 11:06:42,29.00521219,75.6502421,4.816491028,3,0,0,0,0,
2024-12-02 11:12:47,29.00407291,75.65565366,4.814525776,3,0,0,0,0,
2024-12-02 11:18:22,29.00293364,75.66106522,4.812560524,3,0,0,0,0,
2024-12-02 11:24:05,29.00179436,75.66647679,4.810595272,3,0,0,0,0,
2024-12-02 11:30:45,29.00065508,75.67188835,4.80863002,3,0,0,0,0,
2024-12-02 11:36:49,28.99951581,75.67729991,4.806664768,3,0,0,0,0,
2024-12-02 11:42:43,28.99837653,75.68271148,4.804699516,3,0,0,0,0,
2024-12-02 11:48:58,28.99723725,75.68812304,4.802734264,3,0,0,0,0,
2024-12-02 11:54:42,28.99609798,75.69353461,4.800769012,3,0,0,0,0,
2024-12-02 12:00:44,28.9949587,75.69894617,4.79880376,3,0,0,0,0,
2024-12-02 12:06:20,28.99381942,75.70435773,4.796838508,3,0,0,0,0,
2024-12-02 12:12:22,28.99268015,75.7097693,4.794873255,3,0,0,0,0,
2024-12-02 12:18:42,28.99154087,75.71518086,4.792908003,3,0,0,0,0,
2024-12-02 12:24:54,28.99040159,75.72059242,4.790942751,3,0,0,0,0,
2024-12-02 12:30:15,28.98926232,75.72600399,4.788977499,3,0,0,0,0,
2024-12-02 12:36:46,28.98812304,75.73141555,4.787012247,3,0,0,0,0,
2024-12-02 12:42:52,28.98698377,75.73682711,4.785046995,3,0,0,0,0,
2024-12-02 12:48:59,28.98584449,75.74223868,4.783081743,3,0,0,0,0,
2024-12-02 12:54:14,28.98470521,75.74765024,4.781116491,3,0,0,0,0,
2024-12-02 13:00:24,28.98356594,75.75306181,4.779151239,3,0,0,0,0,
2024-12-02 13:06:35,28.98242666,75.75847337,4.777185987,3,0,0,0,0,
2024-12-02 13:12:10,28.98128738,75.76388493,4.775220735,3,0,0,0,0,
2024-12-02 13:18:50,28.98014811,75.7692965,4.773255483,3,0,0,0,0,
2024-12-02 13:24:14,28.97900883,75.77470806,4.771290231,3,0,0,0,0,
2024-12-02 13:30:03,28.97786955,75.78011962,4.769324979,3,0,0,0,0,
2024-12-02 13:36:20,28.97673028,75.78553119,4.767359727,3,0,0,0,0,
2024-12-02 13:42:12,28.975591,75.79094275,4.765394475,3,0,0,0,0,
2024-12-02 13:48:21,28.97445172,75.79635432,4.763429222,3,0,0,0,0,
2024-12-02 13:54:18,28.97331245,75.80176588,4.76146397,3,0,0,0,0,
2024-12-02 14:00:33,28.97217317,75.80717744,4.759498718,3,0,0,0,0,
2024-12-02 14:06:13,28.97103389,75.81258901,4.757533466,3,0,0,0,0,
2024-12-02 14:12:03,28.96989462,75.81800057,4.755568214,3,0,0,0,0,
2024-12-02 14:18:47,28.96875534,75.82341213,4.753602962,3,0,0,0,0,
2024-12-02 14:24:52,28.96761606,75.8288237,4.75163771,3,0,0,0,0,
2024-12-02 14:30:51,28.96647679,75.83423526,4.749672458,3,0,0,0,0,
2024-12-02 14:36:45,28.96533751,75.83964682,4.747707206,3,0,0,0,0,
2024-12-02 14:42:26,28.96419823,75.84505839,4.745741954,3,0,0,0,0,
2024-12-02 14:48:28,28.96305896,75.85046995,4.743776702,3,0,0,0,0,
2024-12-02 14:54:46,28.96191968,75.85588152,4.74181145,3,0,0,0,0,
2024-12-02 15:00:27,28.9607804,75.86129308,4.739846198,3,0,0,0,0,
2024-12-02 15:06:34,28.95964113,75.86670464,4.737880946,3,0,0,0,0,
2024-12-02 15:12:07,28.95850185,75.87211621,4.735915694,3,0,0,0,0,
2024-12-02 15:18:15,28.95736257,75.87752777,4.733950441,3,0,0,0,0,
2024-12-02 15:24:41,28.9562233,75.88293933,4.731985189,3,0,0,0,0,
2024-12-02 15:30:35,28.95508402,75.8883509,4.730019937,3,0,0,0,0,
2024-12-02 15:36:29,28.95394475,75.89376246,4.728054685,3,0,0,0,0,
2024-12-02 15:42:17,28.95280547,75.89917402,4.726089433,3,0,0,0,0,
2024-12-02 15:48:01,28.95166619,75.90458559,4.724124181,3,0,0,0,0,
2024-12-02 15:54:48,28.95052692,75.90999715,4.722158929,3,0,0,0,0,
2024-12-02 16:00:12,28.94938764,75.91540872,4.720193677,3,0,0,0,0,
2024-12-02 16:06:03,28.94824836,75.92082028,4.718228425,3,0,0,0,0,
2024-12-02 16:12:25,28.94710909,75.92623184,4.716263173,3,0,0,0,0,
2024-12-02 16:18:24,28.94596981,75.93164341,4.714297921,3,0,0,0,0,
2024-12-02 16:24:29,28.94483053,75.93705497,4.712332669,3,0,0,0,0,
2024-12-02 16:30:10,28.94369126,75.94246653,4.710367417,3,0,0,0,0,
2024-12-02 16:36:06,28.94255198,75.9478781,4.708402165,3,0,0,0,0,
2024-12-02 16:42:30,28.9414127,75.95328966,4.706436913,3,0,0,0,0,
2024-12-02 16:48:43,28.94027343,75.95870122,4.70447166,3,0,0,0,0,
2024-12-02 16:54:09,28.93913415,75.96411279,4.702506408,3,0,0,0,0,
2024-12-03 08:00:38,28.93799487,75.96952435,4.700541156,3,0,0,0,0,
2024-12-03 08:06:12,28.9368556,75.97493592,4.698575904,3,0,0,0,0,
2024-12-03 08:12:30,28.93571632,75.98034748,4.696610652,3,0,0,0,0,
2024-12-03 08:18:06,28.93457704,75.98575904,4.6946454,3,0,0,0,0,
2024-12-03 08:24:55,28.93343777,75.99117061,4.692680148,3,0,0,0,0,
2024-12-03 08:30:48,28.93229849,75.99658217,4.690714896,3,0,0,0,0,
2024-12-03 08:36:41,28.93115921,76.00199373,4.688749644,3,0,0,0,0,
2024-12-03 08:42:41,28.93001994,76.0074053,4.686784392,3,0,0,0,0,
2024-12-03 08:48:55,28.92888066,76.01281686,4.68481914,3,0,0,0,0,
2024-12-03 08:54:35,28.92774138,76.01822842,4.682853888,3,0,0,0,0,
2024-12-03 09:00:19,28.92660211,76.02363999,4.680888636,3,0,0,0,0,
2024-12-03 09:06:03,28.92546283,76.02905155,4.678923384,3,0,0,0,0,
2024-12-03 09:12:53,28.92432355,76.03446312,4.676958132,3,0,0,0,0,
2024-12-03 09:18:06,28.92318428,76.03987468,4.67499288,3,0,0,0,0,
2024-12-03 09:24:53,28.922045,76.04528624,4.673027627,3,0,0,0,0,
2024-12-03 09:30:00,28.92090572,76.05069781,4.671062375,3,0,0,0,0,
2024-12-03 09:36:43,28.91976645,76.05610937,4.669097123,3,0,0,0,0,
2024-12-03 09:42:55,28.91862717,76.06152093,4.667131871,3,0,0,0,0,
2024-12-03 09:48:44,28.9174879,76.0669325,4.665166619,3,0,0,0,0,
2024-12-03 09:54:41,28.91634862,76.07234406,4.663201367,3,0,0,0,0,
2024-12-03 10:00:46,28.91520934,76.07775563,4.661236115,3,0,0,0,0,
2024-12-03 10:06:58,28.91407007,76.08316719,4.659270863,3,0,0,0,0,
2024-12-03 10:12:12,28.91293079,76.08857875,4.657305611,3,0,0,0,0,
2024-12-03 10:18:54,28.91179151,76.09399032,4.655340359,3,0,0,0,0,
2024-12-03 10:24:21,28.91065224,76.09940188,4.653375107,3,0,0,0,0,
2024-12-03 10:30:53,28.90951296,76.10481344,4.651409855,3,0,0,0,0,
2024-12-03 10:36:20,28.90837368,76.11022501,4.649444603,3,0,0,0,0,
2024-12-03 10:42:21,28.90723441,76.11563657,4.647479351,3,0,0,0,0,
2024-12-03 10:48:27,28.90609513,76.12104813,4.645514099,3,0,0,0,0,
2024-12-03 10:54:08,28.90495585,76.1264597,4.643548846,3,0,0,0,0,
2024-12-03 11:00:25,28.90381658,76.13187126,4.641583594,3,0,0,0,0,
2024-12-03 11:06:08,28.9026773,76.13728283,4.639618342,3,0,0,0,0,
2024-12-03 11:12:14,28.90153802,76.14269439,4.63765309,3,0,0,0,0,
2024-12-03 11:18:09,28.90039875,76.14810595,4.635687838,3,0,0,0,0,
2024-12-03 11:24:23,28.89925947,76.15351752,4.633722586,3,0,0,0,0,
2024-12-03 11:30:57,28.89812019,76.15892908,4.631757334,3,0,0,0,0,
2024-12-03 11:36:56,28.89698092,76.16434064,4.629792082,3,0,0,0,0,
2024-12-03 11:42:41,28.89584164,76.16975221,4.62782683,3,0,0,0,0,
2024-12-03 11:48:07,28.89470236,76.17516377,4.625861578,3,0,0,0,0,
2024-12-03 11:54:23,28.89356309,76.18057533,4.623896326,3,0,0,0,0,
2024-12-03 12:00:15,28.89242381,76.1859869,4.621931074,3,0,0,0,0,
2024-12-03 12:06:48,28.89128453,76.19139846,4.619965822,3,0,0,0,0,
2024-12-03 12:12:25,28.89014526,76.19681003,4.61800057,3,0,0,0,0,
2024-12-03 12:18:26,28.88900598,76.20222159,4.616035318,3,0,0,0,0,
2024-12-03 12:24:36,28.8878667,76.20763315,4.614070066,3,0,0,0,0,
2024-12-03 12:30:03,28.88672743,76.21304472,4.612104813,3,0,0,0,0,
2024-12-03 12:36:49,28.88558815,76.21845628,4.610139561,3,0,0,0,0,
2024-12-03 12:42:23,28.88444887,76.22386784,4.608174309,3,0,0,0,0,
2024-12-03 12:48:18,28.8833096,76.22927941,4.606209057,3,0,0,0,0,
2024-12-03 12:54:35,28.88217032,76.23469097,4.604243805,3,0,0,0,0,
2024-12-03 13:00:59,28.88103105,76.24010253,4.602278553,3,0,0,0,0,
2024-12-03 13:06:38,28.87989177,76.2455141,4.600313301,3,0,0,0,0,
2024-12-03 13:12:09,28.87875249,76.25092566,4.598348049,3,0,0,0,0,
2024-12-03 13:18:24,28.87761322,76.25633723,4.596382797,3,0,0,0,0,
2024-12-03 13:24:17,28.87647394,76.26174879,4.594417545,3,0,0,0,0,
2024-12-03 13:30:18,28.87533466,76.26716035,4.592452293,3,0,0,0,0,
2024-12-03 13:36:35,28.87419539,76.27257192,4.590487041,3,0,0,0,0,
2024-12-03 13:42:09,28.87305611,76.27798348,4.588521789,3,0,0,0,0,
2024-12-03 13:48:32,28.87191683,76.28339504,4.586556537,3,0,0,0,0,
2024-12-03 13:54:54,28.87077756,76.28880661,4.584591285,3,0,0,0,0,
2024-12-03 14:00:49,28.86963828,76.29421817,4.582626032,3,0,0,0,0,
2024-12-03 14:06:04,28.868499,76.29962974,4.58066078,3,0,0,0,0,
2024-12-03 14:12:46,28.86735973,76.3050413,4.578695528,3,0,0,0,0,
2024-12-03 14:18:48,28.86622045,76.31045286,4.576730276,3,0,0,0,0,
2024-12-03 14:24:34,28.86508117,76.31586443,4.574765024,3,0,0,0,0,
2024-12-03 14:30:43,28.8639419,76.32127599,4.572799772,3,0,0,0,0,
2024-12-03 14:36:33,28.86280262,76.32668755,4.57083452,3,0,0,0,0,
2024-12-03 14:42:32,28.86166334,76.33209912,4.568869268,3,0,0,0,0,
2024-12-03 14:48:54,28.86052407,76.33751068,4.566904016,3,0,0,0,0,
2024-12-03 14:54:20,28.85938479,76.34292224,4.564938764,3,0,0,0,0,
2024-12-03 15:00:16,28.85824551,76.34833381,4.562973512,3,0,0,0,0,
2024-12-03 15:06:21,28.85710624,76.35374537,4.56100826,3,0,0,0,0,
2024-12-03 15:12:47,28.85596696,76.35915694,4.559043008,3,0,0,0,0,
2024-12-03 15:18:36,28.85482768,76.3645685,4.557077756,3,0,0,0,0,
2024-12-03 15:24:14,28.85368841,76.36998006,4.555112504,3,0,0,0,0,
2024-12-03 15:30:34,28.85254913,76.37539163,4.553147251,3,0,0,0,0,
2024-12-03 15:36:27,28.85140985,76.38080319,4.551181999,3,0,0,0,0,
2024-12-03 15:42:06,28.85027058,76.38621475,4.549216747,3,0,0,0,0,
2024-12-03 15:48:31,28.8491313,76.39162632,4.547251495,3,0,0,0,0,
2024-12-03 15:54:10,28.84799203,76.39703788,4.545286243,3,0,0,0,0,
2024-12-03 16:00:09,28.84685275,76.40244944,4.543320991,3,0,0,0,0,
2024-12-03 16:06:08,28.84571347,76.40786101,4.541355739,3,0,0,0,0,
2024-12-03 16:12:13,28.8445742,76.41327257,4.539390487,3,0,0,0,0,
2024-12-03 16:18:12,28.84343492,76.41868414,4.537425235,3,0,0,0,0,
2024-12-03 16:24:56,28.84229564,76.4240957,4.535459983,3,0,0,0,0,
2024-12-03 16:30:24,28.84115637,76.42950726,4.533494731,3,0,0,0,0,
2024-12-03 16:36:01,28.84001709,76.43491883,4.531529479,3,0,0,0,0,
2024-12-03 16:42:34,28.83887781,76.44033039,4.529564227,3,0,0,0,0,
2024-12-03 16:48:06,28.83773854,76.44574195,4.527598975,3,0,0,0,0,
2024-12-03 16:54:20,28.83659926,76.45115352,4.525633723,3,0,0,0,0,
2024-12-04 08:00:17,28.83545998,76.45656508,4.523668471,3,0,0,0,0,
2024-12-04 08:06:02,28.83432071,76.46197664,4.521703218,3,0,0,0,0,
2024-12-04 08:12:41,28.83318143,76.46738821,4.519737966,3,0,0,0,0,
2024-12-04 08:18:53,28.83204215,76.47279977,4.517772714,3,0,0,0,0,
2024-12-04 08:24:38,28.83090288,76.47821134,4.515807462,3,0,0,0,0,
2024-12-04 08:30:40,28.8297636,76.4836229,4.51384221,3,0,0,0,0,
2024-12-04 08:36:48,28.82862432,76.48903446,4.511876958,3,0,0,0,0,
2024-12-04 08:42:10,28.82748505,76.49444603,4.509911706,3,0,0,0,0,
2024-12-04 08:48:38,28.82634577,76.49985759,4.507946454,3,0,0,0,0,
2024-12-04 08:54:23,28.82520649,76.50526915,4.505981202,3,0,0,0,0,
2024-12-04 09:00:59,28.82406722,76.51068072,4.50401595,3,0,0,0,0,
2024-12-04 09:06:45,28.82292794,76.51609228,4.502050698,3,0,0,0,0,
2024-12-04 09:12:18,28.82178866,76.52150385,4.500085446,3,0,0,0,0,
2024-12-04 09:18:03,28.82064939,76.52691541,4.498120194,3,0,0,0,0,
2024-12-04 09:24:25,28.81951011,76.53232697,4.496154942,3,0,0,0,0,
2024-12-04 09:30:37,28.81837083,76.53773854,4.49418969,3,0,0,0,0,
2024-12-04 09:36:41,28.81723156,76.5431501,4.492224437,3,0,0,0,0,
2024-12-04 09:42:31,28.81609228,76.54856166,4.490259185,3,0,0,0,0,
2024-12-04 09:48:38,28.814953,76.55397323,4.488293933,3,0,0,0,0,
2024-12-04 09:54:44,28.81381373,76.55938479,4.486328681,3,0,0,0,0,
2024-12-04 10:00:45,28.81267445,76.56479635,4.484363429,3,0,0,0,0,
2024-12-04 10:06:35,28.81153518,76.57020792,4.482398177,3,0,0,0,0,
2024-12-04 10:12:39,28.8103959,76.57561948,4.480432925,3,0,0,0,0,
2024-12-04 10:18:36,28.80925662,76.58103105,4.478467673,3,0,0,0,0,
2024-12-04 10:24:32,28.80811735,76.58644261,4.476502421,3,0,0,0,0,
2024-12-04 10:30:35,28.80697807,76.59185417,4.474537169,3,0,0,0,0,
2024-12-04 10:36:02,28.80583879,76.59726574,4.472571917,3,0,0,0,0,
2024-12-04 10:42:08,28.80469952,76.6026773,4.470606665,3,0,0,0,0,
2024-12-04 10:48:07,28.80356024,76.60808886,4.468641413,3,0,0,0,0,
2024-12-04 10:54:32,28.80242096,76.61350043,4.466676161,3,0,0,0,0,
2024-12-04 11:00:58,28.80128169,76.61891199,4.464710909,3,0,0,0,0,
2024-12-04 11:06:05,28.80014241,76.62432355,4.462745657,3,0,0,0,0,
2024-12-04 11:12:40,28.79900313,76.62973512,4.460780404,3,0,0,0,0,
2024-12-04 11:18:38,28.79786386,76.63514668,4.458815152,3,0,0,0,0,
2024-12-04 11:24:03,28.79672458,76.64055825,4.4568499,3,0,0,0,0,
2024-12-04 11:30:12,28.7955853,76.64596981,4.454884648,3,0,0,0,0,
2024-12-04 11:36:48,28.79444603,76.65138137,4.452919396,3,0,0,0,0,
2024-12-04 11:42:59,28.79330675,76.65679294,4.450954144,3,0,0,0,0,
2024-12-04 11:48:01,28.79216747,76.6622045,4.448988892,3,0,0,0,0,
2024-12-04 11:54:59,28.7910282,76.66761606,4.44702364,3,0,0,0,0,
2024-12-04 12:00:04,28.78988892,76.67302763,4.445058388,3,0,0,0,0,
2024-12-04 12:06:43,28.78874964,76.67843919,4.443093136,3,0,0,0,0,
2024-12-04 12:12:26,28.78761037,76.68385075,4.441127884,3,0,0,0,0,
2024-12-04 12:18:31,28.78647109,76.68926232,4.439162632,3,0,0,0,0,
2024-12-04 12:24:20,28.78533181,76.69467388,4.43719738,3,0,0,0,0,
2024-12-04 12:30:07,28.78419254,76.70008545,4.435232128,3,0,0,0,0,
2024-12-04 12:36:37,28.78305326,76.70549701,4.433266876,3,0,0,0,0,
2024-12-04 12:42:07,28.78191398,76.71090857,4.431301623,3,0,0,0,0,
2024-12-04 12:48:49,28.78077471,76.71632014,4.429336371,3,0,0,0,0,
2024-12-04 12:54:02,28.77963543,76.7217317,4.427371119,3,0,0,0,0,
2024-12-04 13:00:53,28.77849615,76.72714326,4.425405867,3,0,0,0,0,
2024-12-04 13:06:43,28.77735688,76.73255483,4.423440615,3,0,0,0,0,
2024-12-04 13:12:57,28.7762176,76.73796639,4.421475363,3,0,0,0,0,
2024-12-04 13:18:02,28.77507833,76.74337795,4.419510111,3,0,0,0,0,
2024-12-04 13:24:21,28.77393905,76.74878952,4.417544859,3,0,0,0,0,
2024-12-04 13:30:05,28.77279977,76.75420108,4.415579607,3,0,0,0,0,
