Timestamp,Temperature (°C),Humidity (%),Wind Speed (m/s),Weather Code,"""Weather Description_Mainly clear, partly cloudy, and overcast""","""Weather Description_Rain showers: Slight, moderate, and violent""",Weather Description_Thunderstorm with slight and heavy hail,Weather Description_Thunderstorm: Slight or moderate,CO
2024-11-02 14:06:47,32.0470806,61.20136713,10.06371404,3,0,0,0,0,456.795
2024-11-02 14:12:54,32.04594133,61.2067787,10.06174879,3,0,0,0,0,454.022
2024-11-02 14:18:22,32.04480205,61.21219026,10.05978354,3,0,0,0,0,450.467
2024-11-02 14:24:23,32.04366277,61.21760182,10.05781829,3,0,0,0,0,434.566
2024-11-02 14:30:36,32.0425235,61.22301339,10.05585303,3,0,0,0,0,468.292
2024-11-02 14:36:34,32.04138422,61.22842495,10.05388778,3,0,0,0,0,456.491
2024-11-02 14:42:43,32.04024494,61.23383651,10.05192253,3,0,0,0,0,445.58
2024-11-02 14:48:39,32.03910567,61.23924808,10.04995728,3,0,0,0,0,453.433
2024-11-02 14:54:21,32.03796639,61.24465964,10.04799203,3,0,0,0,0,449.253
2024-11-02 15:00:26,32.03682711,61.2500712,10.04602677,3,0,0,0,0,450.806
2024-11-02 15:06:34,32.03568784,61.25548277,10.04406152,3,0,0,0,0,434.102
2024-11-02 15:12:00,32.03454856,61.26089433,10.04209627,3,0,0,0,0,455.531
2024-11-02 15:18:34,32.03340929,61.2663059,10.04013102,3,0,0,0,0,442.883
2024-11-02 15:24:36,32.03227001,61.27171746,10.03816576,3,0,0,0,0,457.474
2024-11-02 15:30:46,32.03113073,61.27712902,10.03620051,3,0,0,0,0,434.774
2024-11-02 15:36:13,32.02999146,61.28254059,10.03423526,3,0,0,0,0,436.37
2024-11-02 15:42:02,32.02885218,61.28795215,10.03227001,3,0,0,0,0,453.57
2024-11-02 15:48:00,32.0277129,61.29336371,10.03030476,3,0,0,0,0,438.035
2024-11-02 15:54:04,32.02657363,61.29877528,10.0283395,3,0,0,0,0,449.954
2024-11-02 16:00:25,32.02543435,61.30418684,10.02637425,3,0,0,0,0,445.95
2024-11-02 16:06:54,32.02429507,61.30959841,10.024409,3,0,0,0,0,466.539
2024-11-02 16:12:13,32.0231558,61.31500997,10.02244375,3,0,0,0,0,462.623
2024-11-02 16:18:38,32.02201652,61.32042153,10.0204785,3,0,0,0,0,450.527
2024-11-02 16:24:26,32.02087724,61.3258331,10.01851324,3,0,0,0,0,439.181
2024-11-02 16:30:08,32.01973797,61.33124466,10.01654799,3,0,0,0,0,455.758
2024-11-02 16:36:14,32.01859869,61.33665622,10.01458274,3,0,0,0,0,466.004
2024-11-02 16:42:14,32.01745941,61.34206779,10.01261749,3,0,0,0,0,443.047
2024-11-02 16:48:25,32.01632014,61.34747935,10.01065224,3,0,0,0,0,452.883
2024-11-02 16:54:41,32.01518086,61.35289091,10.00868698,3,0,0,0,0,466.319
2024-11-03 08:00:59,32.01404158,61.35830248,10.00672173,3,0,0,0,0,449.446
2024-11-03 08:06:12,32.01290231,61.36371404,10.00475648,3,0,0,0,0,461.126
2024-11-03 08:12:50,32.01176303,61.36912561,10.00279123,3,0,0,0,0,436.098
2024-11-03 08:18:31,32.01062375,61.37453717,10.00082598,3,0,0,0,0,432.37
2024-11-03 08:24:38,32.00948448,61.37994873,9.998860723,3,0,0,0,0,457.981
2024-11-03 08:30:48,32.0083452,61.3853603,9.996895471,3,0,0,0,0,432.229
2024-11-03 08:36:51,32.00720592,61.39077186,9.994930219,3,0,0,0,0,462.424
2024-11-03 08:42:31,32.00606665,61.39618342,9.992964967,3,0,0,0,0,469.452
2024-11-03 08:48:03,32.00492737,61.40159499,9.990999715,3,0,0,0,0,468.821
2024-11-03 08:54:29,32.00378809,61.40700655,9.989034463,3,0,0,0,0,459.045
2024-11-03 09:00:36,32.00264882,61.41241811,9.987069211,3,0,0,0,0,433.215
2024-11-03 09:06:22,32.00150954,61.41782968,9.985103959,3,0,0,0,0,449.046
2024-11-03 09:12:38,32.00037026,61.42324124,9.983138707,3,0,0,0,0,438.702
2024-11-03 09:18:44,31.99923099,61.42865281,9.981173455,3,0,0,0,0,461.505
2024-11-03 09:24:14,31.99809171,61.43406437,9.979208203,3,0,0,0,0,434.122
2024-11-03 09:30:42,31.99695244,61.43947593,9.977242951,3,0,0,0,0,440.707
2024-11-03 09:36:28,31.99581316,61.4448875,9.975277699,3,0,0,0,0,461.142
2024-11-03 09:42:35,31.99467388,61.45029906,9.973312447,3,0,0,0,0,442.198
2024-11-03 09:48:12,31.99353461,61.45571062,9.971347195,3,0,0,0,0,455.566
2024-11-03 09:54:31,31.99239533,61.46112219,9.969381942,3,0,0,0,0,434.416
2024-11-03 10:00:06,31.99125605,61.46653375,9.96741669,3,0,0,0,0,433.101
2024-11-03 10:06:58,31.99011678,61.47194531,9.965451438,3,0,0,0,0,442.715
2024-11-03 10:12:50,31.9889775,61.47735688,9.963486186,3,0,0,0,0,445.269
2024-11-03 10:18:21,31.98783822,61.48276844,9.961520934,3,0,0,0,0,453.327
2024-11-03 10:24:27,31.98669895,61.48818001,9.959555682,3,0,0,0,0,436.72
2024-11-03 10:30:01,31.98555967,61.49359157,9.95759043,3,0,0,0,0,461.38
2024-11-03 10:36:41,31.98442039,61.49900313,9.955625178,3,0,0,0,0,460.284
2024-11-03 10:42:44,31.98328112,61.5044147,9.953659926,3,0,0,0,0,465.761
2024-11-03 10:48:56,31.98214184,61.50982626,9.951694674,3,0,0,0,0,444.538
2024-11-03 10:54:52,31.98100256,61.51523782,9.949729422,3,0,0,0,0,438.154
2024-11-03 11:00:05,31.97986329,61.52064939,9.94776417,3,0,0,0,0,463.723
2024-11-03 11:06:27,31.97872401,61.52606095,9.945798918,3,0,0,0,0,448.478
2024-11-03 11:12:27,31.97758473,61.53147251,9.943833666,3,0,0,0,0,460.082
2024-11-03 11:18:43,31.97644546,61.53688408,9.941868414,3,0,0,0,0,440.873
2024-11-03 11:24:43,31.97530618,61.54229564,9.939903161,3,0,0,0,0,456.332
2024-11-03 11:30:19,31.9741669,61.54770721,9.937937909,3,0,0,0,0,468.814
2024-11-03 11:36:29,31.97302763,61.55311877,9.935972657,3,0,0,0,0,457.286
2024-11-03 11:42:10,31.97188835,61.55853033,9.934007405,3,0,0,0,0,440.444
2024-11-03 11:48:57,31.97074907,61.5639419,9.932042153,3,0,0,0,0,463.382
2024-11-03 11:54:54,31.9696098,61.56935346,9.930076901,3,0,0,0,0,443.322
2024-11-03 12:00:27,31.96847052,61.57476502,9.928111649,3,0,0,0,0,442.423
2024-11-03 12:06:24,31.96733124,61.58017659,9.926146397,3,0,0,0,0,446.301
2024-11-03 12:12:38,31.96619197,61.58558815,9.924181145,3,0,0,0,0,434.354
2024-11-03 12:18:32,31.96505269,61.59099972,9.922215893,3,0,0,0,0,436.901
2024-11-03 12:24:00,31.96391341,61.59641128,9.920250641,3,0,0,0,0,451.264
2024-11-03 12:30:56,31.96277414,61.60182284,9.918285389,3,0,0,0,0,441.473
2024-11-03 12:36:26,31.96163486,61.60723441,9.916320137,3,0,0,0,0,439.012
2024-11-03 12:42:56,31.96049559,61.61264597,9.914354885,3,0,0,0,0,466.903
2024-11-03 12:48:51,31.95935631,61.61805753,9.912389633,3,0,0,0,0,430.21
2024-11-03 12:54:12,31.95821703,61.6234691,9.910424381,3,0,0,0,0,435.026
2024-11-03 13:00:40,31.95707776,61.62888066,9.908459128,3,0,0,0,0,465.547
2024-11-03 13:06:02,31.95593848,61.63429222,9.906493876,3,0,0,0,0,444.094
2024-11-03 13:12:38,31.9547992,61.63970379,9.904528624,3,0,0,0,0,457.857
2024-11-03 13:18:05,31.95365993,61.64511535,9.902563372,3,0,0,0,0,441.957
2024-11-03 13:24:07,31.95252065,61.65052692,9.90059812,3,0,0,0,0,464.867
2024-11-03 13:30:26,31.95138137,61.65593848,9.898632868,3,0,0,0,0,445.029
2024-11-03 13:36:08,31.9502421,61.66135004,9.896667616,3,0,0,0,0,464.215
2024-11-03 13:42:36,31.94910282,61.66676161,9.894702364,3,0,0,0,0,450.591
2024-11-03 13:48:32,31.94796354,61.67217317,9.892737112,3,0,0,0,0,454.515
2024-11-03 13:54:50,31.94682427,61.67758473,9.89077186,3,0,0,0,0,462.555
2024-11-03 14:00:41,31.94568499,61.6829963,9.888806608,3,0,0,0,0,436.305
2024-11-03 14:06:43,31.94454571,61.68840786,9.886841356,3,0,0,0,0,448.471
2024-11-03 14:12:23,31.94340644,61.69381942,9.884876104,3,0,0,0,0,436.924
2024-11-03 14:18:14,31.94226716,61.69923099,9.882910852,3,0,0,0,0,464.018
2024-11-03 14:24:58,31.94112788,61.70464255,9.8809456,3,0,0,0,0,465.65
2024-11-03 14:30:53,31.93998861,61.71005412,9.878980347,3,0,0,0,0,467.591
2024-11-03 14:36:31,31.93884933,61.71546568,9.877015095,3,0,0,0,0,457.255
2024-11-03 14:42:31,31.93771005,61.72087724,9.875049843,3,0,0,0,0,460.616
2024-11-03 14:48:23,31.93657078,61.72628881,9.873084591,3,0,0,0,0,439.271
2024-11-03 14:54:40,31.9354315,61.73170037,9.871119339,3,0,0,0,0,434.666
2024-11-03 15:00:51,31.93429222,61.73711193,9.869154087,3,0,0,0,0,444.316
2024-11-03 15:06:48,31.93315295,61.7425235,9.867188835,3,0,0,0,0,445.276
2024-11-03 15:12:48,31.93201367,61.74793506,9.865223583,3,0,0,0,0,430.337
2024-11-03 15:18:57,31.93087439,61.75334662,9.863258331,3,0,0,0,0,466.636
2024-11-03 15:24:51,31.92973512,61.75875819,9.861293079,3,0,0,0,0,430.526
2024-11-03 15:30:11,31.92859584,61.76416975,9.859327827,3,0,0,0,0,434.514
2024-11-03 15:36:38,31.92745657,61.76958132,9.857362575,3,0,0,0,0,461.447
2024-11-03 15:42:01,31.92631729,61.77499288,9.855397323,3,0,0,0,0,430.907
2024-11-03 15:48:02,31.92517801,61.78040444,9.853432071,3,0,0,0,0,438.54
2024-11-03 15:54:48,31.92403874,61.78581601,9.851466819,3,0,0,0,0,452.268
2024-11-03 16:00:36,31.92289946,61.79122757,9.849501567,3,0,0,0,0,430.523
2024-11-03 16:06:48,31.92176018,61.79663913,9.847536314,3,0,0,0,0,442.964
2024-11-03 16:12:55,31.92062091,61.8020507,9.845571062,3,0,0,0,0,444.132
2024-11-03 16:18:16,31.91948163,61.80746226,9.84360581,3,0,0,0,0,441.332
2024-11-03 16:24:58,31.91834235,61.81287383,9.841640558,3,0,0,0,0,461.034
2024-11-03 16:30:48,31.91720308,61.81828539,9.839675306,3,0,0,0,0,466.304
2024-11-03 16:36:01,31.9160638,61.82369695,9.837710054,3,0,0,0,0,435.904
2024-11-03 16:42:01,31.91492452,61.82910852,9.835744802,3,0,0,0,0,442.56
2024-11-03 16:48:27,31.91378525,61.83452008,9.83377955,3,0,0,0,0,445.034
2024-11-03 16:54:53,31.91264597,61.83993164,9.831814298,3,0,0,0,0,465.88
2024-11-04 08:00:22,31.91150669,61.84534321,9.829849046,3,0,0,0,0,465.358
2024-11-04 08:06:36,31.91036742,61.85075477,9.827883794,3,0,0,0,0,445.439
2024-11-04 08:12:31,31.90922814,61.85616633,9.825918542,3,0,0,0,0,433.427
2024-11-04 08:18:32,31.90808886,61.8615779,9.82395329,3,0,0,0,0,466.487
2024-11-04 08:24:00,31.90694959,61.86698946,9.821988038,3,0,0,0,0,432.645
2024-11-04 08:30:18,31.90581031,61.87240103,9.820022786,3,0,0,0,0,442.116
2024-11-04 08:36:01,31.90467103,61.87781259,9.818057533,3,0,0,0,0,449.75
2024-11-04 08:42:52,31.90353176,61.88322415,9.816092281,3,0,0,0,0,467.211
2024-11-04 08:48:43,31.90239248,61.88863572,9.814127029,3,0,0,0,0,446.151
2024-11-04 08:54:25,31.9012532,61.89404728,9.812161777,3,0,0,0,0,438.384
2024-11-04 09:00:31,31.90011393,61.89945884,9.810196525,3,0,0,0,0,467.816
2024-11-04 09:06:05,31.89897465,61.90487041,9.808231273,3,0,0,0,0,449.299
2024-11-04 09:12:31,31.89783537,61.91028197,9.806266021,3,0,0,0,0,455.928
2024-11-04 09:18:54,31.8966961,61.91569353,9.804300769,3,0,0,0,0,453.789
2024-11-04 09:24:03,31.89555682,61.9211051,9.802335517,3,0,0,0,0,448.605
2024-11-04 09:30:54,31.89441754,61.92651666,9.800370265,3,0,0,0,0,446.882
2024-11-04 09:36:10,31.89327827,61.93192823,9.798405013,3,0,0,0,0,461.992
2024-11-04 09:42:55,31.89213899,61.93733979,9.796439761,3,0,0,0,0,445.408
2024-11-04 09:48:58,31.89099972,61.94275135,9.794474509,3,0,0,0,0,455.928
2024-11-04 09:54:16,31.88986044,61.94816292,9.792509257,3,0,0,0,0,440.158
2024-11-04 10:00:37,31.88872116,61.95357448,9.790544005,3,0,0,0,0,431.66
2024-11-04 10:06:23,31.88758189,61.95898604,9.788578752,3,0,0,0,0,467.836
2024-11-04 10:12:04,31.88644261,61.96439761,9.7866135,3,0,0,0,0,465.047
2024-11-04 10:18:51,31.88530333,61.96980917,9.784648248,3,0,0,0,0,467.898
2024-11-04 10:24:33,31.88416406,61.97522073,9.782682996,3,0,0,0,0,437.113
2024-11-04 10:30:05,31.88302478,61.9806323,9.780717744,3,0,0,0,0,447.029
2024-11-04 10:36:21,31.8818855,61.98604386,9.778752492,3,0,0,0,0,444.502
2024-11-04 10:42:10,31.88074623,61.99145543,9.77678724,3,0,0,0,0,448.461
2024-11-04 10:48:47,31.87960695,61.99686699,9.774821988,3,0,0,0,0,466.198
2024-11-04 10:54:15,31.87846767,62.00227855,9.772856736,3,0,0,0,0,469.601
2024-11-04 11:00:32,31.8773284,62.00769012,9.770891484,3,0,0,0,0,467.747
2024-11-04 11:06:08,31.87618912,62.01310168,9.768926232,3,0,0,0,0,447.737
2024-11-04 11:12:59,31.87504984,62.01851324,9.76696098,3,0,0,0,0,448.86
2024-11-04 11:18:58,31.87391057,62.02392481,9.764995728,3,0,0,0,0,448.48
2024-11-04 11:24:05,31.87277129,62.02933637,9.763030476,3,0,0,0,0,432.325
